JIT:: Q:1, C:48, T:1.24213, F:1
JIT:: Q:1, C:48, T:2.78275, F:10
JIT:: Q:2, C:48, T:6.33258, F:10
JIT:: Q:2, C:48, T:6.38736, F:10
JIT:: Q:3, C:48, T:13.999, F:10
JIT:: Q:3, C:48, T:14.1134, F:10
JIT:: Q:4, C:48, T:7.97725, F:10
JIT:: Q:4, C:48, T:8.07958, F:10
JIT:: Q:5, C:48, T:16.045, F:10
JIT:: Q:5, C:48, T:15.7193, F:10
JIT:: Q:6, C:48, T:347.848, F:10
JIT:: Q:6, C:48, T:349.193, F:10
JIT:: Q:7, C:48, T:59.059, F:10
JIT:: Q:7, C:48, T:58.5285, F:10
JIT:: Q:8, C:48, T:21.8983, F:10
JIT:: Q:8, C:48, T:21.9916, F:10
JIT:: Q:1, C:8, T:9.93341, F:10
JIT:: Q:1, C:8, T:9.23368, F:10
JIT:: Q:2, C:8, T:29.1297, F:10
JIT:: Q:2, C:8, T:28.4175, F:10
JIT:: Q:3, C:8, T:68.0922, F:10
JIT:: Q:3, C:8, T:68.2516, F:10
JIT:: Q:4, C:8, T:36.767, F:10
JIT:: Q:4, C:8, T:36.4176, F:10
JIT:: Q:5, C:8, T:74.7599, F:10
JIT:: Q:5, C:8, T:74.1635, F:10
JIT:: Q:6, C:8, T:774.917, F:10
JIT:: Q:6, C:8, T:768.514, F:10
JIT:: Q:7, C:8, T:282.582, F:10
JIT:: Q:7, C:8, T:280.553, F:10
JIT:: Q:8, C:8, T:103.01, F:10
JIT:: Q:8, C:8, T:103.013, F:10
JIT:: Q:1, C:1, T:63.7011, F:10
JIT:: Q:1, C:1, T:63.6443, F:10
JIT:: Q:2, C:1, T:198.734, F:10
JIT:: Q:2, C:1, T:200.328, F:10
JIT:: Q:3, C:1, T:507.428, F:10
JIT:: Q:3, C:1, T:483.279, F:10
JIT:: Q:4, C:1, T:258.242, F:10
JIT:: Q:4, C:1, T:261.099, F:10
JIT:: Q:5, C:1, T:521.955, F:10
JIT:: Q:5, C:1, T:517.485, F:10
JIT:: Q:6, C:1, T:5010.53, F:10
JIT:: Q:7, C:48, T:55.81, F:10
JIT:: Q:7, C:48, T:56.7012, F:10
JIT:: Q:8, C:48, T:22.0009, F:10
JIT:: Q:8, C:48, T:21.7189, F:10
JIT:: Q:7, C:8, T:282.383, F:10
JIT:: Q:7, C:8, T:274.929, F:10
JIT:: Q:8, C:8, T:102.349, F:10
JIT:: Q:8, C:8, T:103.456, F:10
JIT:: Q:7, C:1, T:1940.64, F:10
JIT:: Q:7, C:1, T:1932.22, F:10
JIT:: Q:8, C:1, T:660.036, F:10
JIT:: Q:8, C:1, T:664.938, F:10
JIT:: Q:7, C:48, T:7.83286, F:1
JIT:: Q:7, C:48, T:7.47892, F:1
JIT:: Q:8, C:48, T:4.02508, F:1
JIT:: Q:8, C:48, T:4.10125, F:1
JIT:: Q:7, C:8, T:29.1511, F:1
JIT:: Q:7, C:8, T:29.5541, F:1
JIT:: Q:8, C:8, T:11.6563, F:1
JIT:: Q:8, C:8, T:11.5164, F:1
JIT:: Q:7, C:1, T:195.571, F:1
JIT:: Q:7, C:1, T:194.876, F:1
JIT:: Q:8, C:1, T:67.5744, F:1
JIT:: Q:8, C:1, T:68.5541, F:1
JIT:: Q:7, C:1, T:199.864, F:1
JIT:: Q:7, C:48, T:7.21717, F:1
JIT:: Q:7, C:48, T:21.5137, F:1
JIT:: Q:7, C:48, T:21.2932, F:1
JIT:: Q:7, C:48, T:20.8931, F:1
JIT:: Q:4, C:8, T:4.38609, F:1
JIT:: Q:4, C:8, T:33.6059, F:10
JIT:: Q:4, C:8, T:3.01812, F:1
JIT:: Q:4, C:8, T:2.99985, F:1
JIT:: Q:4, C:8, T:21.2722, F:10
